"pa","Xkm","Ykm","logrec","fyear","year","fmonth","dep","gra","tem.fal","sal.fal"
0,2021.542175511,4698.28702118985,0,"2011",2011,"11",3.14511271567027,0.757643108787956,-0.772021313357671,1.10495167783761
0,1986.66610874878,4676.94867168377,0,"2011",2011,"11",-0.638622146585805,0.318726264267126,0.665103129650464,0.507019892730516
1,2000.0466594242,4703.45574299057,3.32705218128267,"2011",2011,"11",-0.815624022251519,0.523535088470187,-0.732949154122449,1.10175435093618
0,2035.90953630351,4674.37752335221,0,"2011",2011,"11",1.98818770739307,0.572785910813503,0.171095176480919,0.868760832594671
0,2053.74876104041,4671.09752826293,0,"2011",2011,"11",-0.582186807775878,0.75652213171829,1.42431660254814,0.662564752038872
1,1775.11060110463,4970.21758447018,8.56376307264021,"2011",2011,"11",-1.12601853249056,1.96054413259083,0.280867581628714,-2.13863377042376
1,1806.23108547722,5028.35932842675,3.90870589490491,"2011",2011,"11",0.0668199065712378,-0.825430376502737,-0.416156071651313,0.484861385872727
0,1854.22597337457,5056.41493040006,0,"2011",2011,"11",-0.441098338430694,-0.522712870824119,-0.644282102281245,0.588877557837155
0,1776.43578481655,5034.97779452448,0,"2012",2012,"12",-0.697622788117092,0.0808899723956332,-0.0455827917425194,-1.18168232729767
0,1833.97563038674,5004.72207457508,0,"2012",2012,"11",0.171994871739607,-1.78338855264536,0.923444188863817,0.83761066347755
1,1779.99482710289,4971.11518387841,7.51382711566286,"2012",2012,"12",-0.548838606320417,1.77951479073527,1.49435861896533,-0.712237284057808
0,1797.73109855077,4946.62475103648,0,"2012",2012,"11",0.159168749557986,0.439981634419771,0.940788432390447,0.792316203297811
0,1829.6488311823,4962.05856437294,0,"2012",2012,"11",0.484954758092229,-1.17479831539561,1.31198695220176,1.00371728851912
1,1770.36993719572,4907.66373392753,4.02004768602484,"2012",2012,"11",-1.22862826832979,-0.242754584017979,-1.54060747802999,-2.49329524413245
1,1784.21205205812,4915.113244138,6.20108809759711,"2012",2012,"11",-0.571925792603034,1.2501295240839,1.97129508516691,-0.245924568211218
0,1806.19869547446,4922.17476926532,0,"2012",2012,"11",0.479824250505801,0.215753357413179,0.942023137594453,0.882007835982657
0,1836.28328136325,4937.76670209723,0,"2012",2012,"11",0.792784039002132,-2.12068127080475,0.886998291610739,1.06256297377855
1,1822.7707274314,5059.96514758048,5.25970933797967,"2012",2012,"12",-0.846406920985621,-0.19436296853121,-0.0792734597764107,-0.924533530292087
1,1800.85088672377,4894.61606830611,6.7110436684988,"2012",2012,"11",-0.63092643413432,1.11811765964497,1.05309891624814,-0.625008434754333
0,1870.47313535798,4926.59092891562,0,"2012",2012,"11",1.28531081017294,-1.78592075235341,0.789513435267832,1.16440417058681
0,1902.33138788497,4920.91856429808,0,"2012",2012,"11",1.3494420082188,-1.84542872675076,0.439949205771811,1.20970183893587
1,1848.96810947056,4872.37778463934,6.60577914869926,"2012",2012,"11",-0.879755097977007,0.784756832190777,1.00269134709596,0.898295447658986
1,1826.71091283515,4876.47544035779,4.01985475401346,"2012",2012,"11",-0.510359946206679,0.842607745215027,1.17074200514491,-0.261310720684004
0,1846.74484826356,4885.83160463551,0,"2012",2012,"11",1.34687670549744,-0.627576244637881,0.23835874899547,1.03751048923442
1,1837.00373128344,4857.50308698207,6.52892633704218,"2012",2012,"11",-0.931059978128657,0.326242551337059,-0.202997831610235,-0.912011936684531
0,1852.45842806531,4858.19291682041,0,"2012",2012,"11",-0.343619085713815,0.959498185460607,1.15557066063771,-0.0746672683503997
0,1871.7201656948,4852.66773463433,0,"2012",2012,"11",0.710696211188228,0.724043736357199,0.929387943532209,0.853160814290208
0,1849.65881708357,5063.88438686473,0,"2012",2012,"12",-0.833580700947708,-1.22041320478438,0.490769348113995,0.184911339690872
0,1928.0785366402,4882.26636182544,0,"2012",2012,"11",2.06001442217782,-1.18431006612721,1.23507359275784,1.27778384344036
1,1871.02039192103,4836.15669899916,5.86532848839794,"2012",2012,"12",-0.964408130655973,0.11973176909739,0.293447535547161,-0.471330857180512
0,1885.86028990945,4845.24287140961,0,"2012",2012,"12",1.13909198002577,0.866413665198315,0.718534421488788,0.94572382206391
1,1896.56007141255,4811.98311439441,3.32705218128267,"2012",2012,"12",-0.477011793679369,0.848640470712876,1.01250507720032,0.00770824798379613
0,1921.35714549917,4823.76443930471,0,"2012",2012,"12",2.50380190948722,0.440924101843599,-0.322187795540335,1.21607837067224
0,1879.52379771531,4849.48593636859,0,"2012",2012,"12",1.09291760746054,0.910754123719849,0.758094681495703,0.945208915444829
1,1901.36773419308,4784.77140288943,3.36228856037662,"2012",2012,"12",-0.725840433057985,0.646751911346299,0.554879440813515,-0.0212766977210341
0,1918.9007006533,4815.35896657979,0,"2012",2012,"12",2.11131930232948,0.812724586250106,-0.0500398715764454,1.18503547073798
1,1765.71644588943,5000.22012723138,8.22512567057304,"2012",2012,"12",-0.882320327306145,0.512801785309505,0.673786989436067,-1.54010617466758
1,1766.03564275324,5031.28316161063,5.70980293019832,"2012",2012,"12",-1.1388447280644,-0.402757154200824,-1.14958828237952,-1.5443163287779
0,1791.01119966484,5041.36913813189,0,"2012",2012,"12",-0.551403860113631,0.485316688174388,0.846963556463259,-0.311746194822082
1,1786.32748035783,4979.44611876089,7.79589155116555,"2012",2012,"12",-0.341053831920606,1.31061759074661,1.6873421606963,0.11405087885759
1,1774.56695988536,4945.76659397991,6.8933192425882,"2012",2012,"11",-0.484707555059005,1.30116407817804,1.64577239889044,-0.231534156946772
1,1789.36581006769,4885.43800342665,5.79653821760921,"2012",2012,"11",-1.15936670948195,0.0845077306902564,-1.16059176355978,-1.78108748912153
1,1776.62062158006,5005.32287472445,3.36228856037662,"2012",2012,"12",-0.300009966941801,-0.847659805783081,0.856603289698101,0.0134957216766827
0,1908.15007213654,4779.48931288366,0,"2012",2012,"12",-0.297444713148592,0.988908848876885,0.92640102050438,0.199024875952677
0,1818.61812584234,5028.02675955047,0,"2012",2012,"11",0.00781936289624797,-0.533529255828074,0.435859396518102,0.690428928817982
0,1861.6256669669,4944.83227459714,0,"2012",2012,"11",0.63886939854718,-2.14081104624156,1.09722696869751,1.1245514834155
0,1817.28182536708,4905.74357984945,0,"2012",2012,"11",0.823566888808082,-0.616509733247436,0.941292092866126,0.955909223194764
1,1770.70831889771,5031.44526722353,7.56777276777227,"2012",2012,"12",-0.82331973470301,-0.180951663834733,-0.386906244208221,-1.29240397286108
0,1805.14886210891,5027.19329871428,0,"2012",2012,"12",-0.0973556512002666,-0.889790250160164,0.317459632070365,0.545563592321658
1,1792.62040653604,4999.15672693858,3.34450384890553,"2012",2012,"12",-0.115312378824602,-1.02353684366028,0.762266064487018,0.492269039562102
0,1834.15734568046,4996.00553353704,0,"2012",2012,"11",0.284865647215752,-1.991995927331,1.03695814816494,0.883185733950524
1,1798.74070978416,4955.44732676183,3.34450384890553,"2012",2012,"11",0.128385801895738,0.678598173999279,0.994554266577582,0.831643904927449
0,1804.32977978447,5018.65392224127,0,"2012",2012,"12",0.00525406017488854,-0.675524096280723,0.449891270038256,0.594457682008049
0,1855.28402868751,4956.57036391091,0,"2012",2012,"11",0.597825435712083,-2.06064928010497,1.10512042572,1.09878070522842
0,1791.93586771506,4928.73649987855,0,"2012",2012,"11",0.0437327202886266,0.967361945304239,1.22346841160805,0.628438283430964
1,1796.82297657397,4928.51252119672,3.36228856037662,"2012",2012,"11",0.200212614536792,0.840468718590719,1.00720223249092,0.773682692842306
1,1787.68238352657,4901.57585414496,7.977175242844,"2012",2012,"11",-0.854102657901182,0.874190801215607,0.488920078160772,-1.23761612183516
1,1781.45280232849,4894.09061741927,5.24535964037311,"2012",2012,"11",-1.12345327869735,-0.372674753287193,-1.38741043056932,-2.01353452809634
1,1801.02621324961,4888.44626224127,7.48623348191322,"2012",2012,"11",-0.841276413399199,0.778151621581783,0.188053616013477,-1.16705487504131
1,1877.32938577077,4837.51215858998,4.03795592720735,"2012",2012,"12",-0.633491638999383,0.354411485139805,0.615015867373161,-0.332193120668939
0,1904.65095248867,4811.1256913199,0,"2012",2012,"12",0.782523023829282,1.27364642912894,0.727649167173278,0.743100069767093
0,1931.16306717137,4735.59132167913,0,"2012",2012,"12",1.67266261617538,0.885275491102663,0.511782998483963,0.952253218974841
0,1929.11764990872,4727.86291494647,0,"2012",2012,"12",-0.305140425600077,0.306695315860866,1.04266128208739,0.404236284847248
1,1958.98594207273,4694.83745305924,3.36228856037662,"2012",2012,"12",-0.802797777749531,-0.428046098785758,1.18998118714002,0.440428932594333
0,2022.54933186076,4697.3938990721,0,"2012",2012,"12",3.05276397053982,0.753602638633087,-1.23111149018852,1.27980542630061
1,1986.59615408627,4676.75780365314,3.34450384890553,"2012",2012,"12",-0.638622195513956,0.318726264267126,1.25889712007209,0.559086025672888
0,1999.56359932411,4703.64451613476,0,"2012",2012,"12",-0.795102040833971,0.545335973772945,-1.26820785160492,1.27818875438713
1,1775.20695977762,4969.20154212358,8.49617891044225,"2012",2012,"12",-1.03880022155431,1.93874211429096,0.919068967360879,-2.10199247883936
0,1807.19095699813,5029.0741875237,0,"2012",2012,"12",0.0950376493684225,-0.781086787067893,0.313514036124333,0.55406028768805
1,1854.09802965543,5056.37052817878,5.52862198369444,"2012",2012,"12",-0.397489219658679,-0.549200472007109,0.125215272113404,0.384305401656684
1,1774.99075180121,5035.15560105087,5.79663602613737,"2013",2013,"12",-0.766884346964932,0.0566824145762658,-1.11335351271185,-1.92425985744151
0,1833.89412002329,5004.27219720595,0,"2013",2013,"12",0.197647409671723,-1.79516135374561,0.402062865578247,0.550067562022306
1,1780.17877601388,4970.52961765537,7.55294555712242,"2013",2013,"12",-0.536012386282504,1.77233006166542,0.596274224193333,-1.21243267491496
1,1797.71828797777,4946.32730581253,3.34450384890553,"2013",2013,"12",0.156603446836626,0.438233188513089,0.296828213757874,0.613473764373438
0,1829.75983442873,4962.73252499216,0,"2013",2013,"12",0.541390047974005,-1.15957685824094,0.619041631514224,0.801084411570911
1,1769.44736375587,4911.29756200974,6.01887815313056,"2013",2013,"12",-1.17732341264221,0.0275726283507256,-1.85002128229094,-3.15193148049812
1,1785.26192800808,4914.5469134929,7.08228820079085,"2013",2013,"12",-0.584752012640946,1.27291258040372,1.09180386879144,-0.630117512433005
1,1806.1236171883,4922.35678840045,3.98761978596663,"2013",2013,"12",0.443910795257131,0.225173554665578,0.300136872435191,0.802252239704505
0,1836.35623938995,4937.64053793763,0,"2013",2013,"12",0.787653531415704,-2.1201297217221,0.760552696555011,1.00246296705225
1,1823.34635628522,5060.42195679492,4.05320426798319,"2013",2013,"12",-0.884885581099359,-0.201479362267871,-0.81423858884913,-1.62099393659745
1,1800.89003337921,4894.63641263391,8.43870395584183,"2013",2013,"12",-0.679666060492757,1.11779899739952,0.981943936678487,-0.96440320349265
0,1870.57955625737,4925.89116620443,0,"2013",2013,"12",1.34687670549744,-1.75088494188478,0.871370581390767,1.06513129956617
0,1901.4675378405,4921.51578723713,0,"2013",2013,"12",1.35457241794893,-1.85695150383044,0.744487519941804,1.11655032750481
1,1849.19852725163,4872.33424107002,7.35228145709264,"2013",2013,"12",-0.961842901326835,0.78075226224711,0.918974093241678,0.779910267372269
1,1827.45832316436,4915.15339338471,5.50986828641262,"2013",2013,"12",-0.192269699052077,-1.53623952960157,0.547978999572115,1.01030857674033
1,1846.91455432096,4885.91479363693,4.92531371728296,"2013",2013,"12",1.34687670549744,-0.646484567826871,0.334545482288752,0.979302302647541
1,1836.46978114523,4857.95862229755,7.21020809599014,"2013",2013,"11",-0.895146547344058,0.319179900546529,-0.401326471446147,-1.39840006692698
1,1853.10115955395,4858.24558344753,5.95025472931152,"2013",2013,"11",-0.279487985524252,0.962404201761866,1.3518540328451,-0.157545413012918
0,1871.90504969363,4851.52664358203,0,"2013",2013,"11",0.382344997788928,0.662630755803208,1.42170515103451,0.446589762662737
0,1850.0520910631,5064.07362658816,0,"2013",2013,"12",-0.818189227116582,-1.18592314567578,-0.290296570396942,-0.468012401441547
0,1901.91759065951,4920.05673747231,0,"2013",2013,"12",2.05231880758263,-1.81130857645068,0.773498962729416,1.1154121272232
1,1870.96656249352,4836.15371656992,5.01168444650559,"2013",2013,"11",-0.974669121364747,0.118326993382484,-0.036535744419569,-0.878879955099847
0,1886.1774020851,4844.88969351046,0,"2013",2013,"12",1.11857004753637,0.853179076295527,1.01684130361073,0.883409360614387
1,1882.32006079902,4813.81726275659,6.60577914869926,"2013",2013,"12",-1.04136547534752,0.091988368832505,-0.400671035611805,-0.631304535052264
1,1896.54529124778,4812.46525777654,6.93060107960457,"2013",2013,"12",-0.502664233755194,0.852610313845519,1.06185207741057,-0.188226735005992
0,1921.32393434404,4824.07833186808,0,"2013",2013,"12",2.4858450840066,0.431073860455273,-0.0786791940812654,1.16125957399118
0,1880.12485524743,4848.87009341088,0,"2013",2013,"12",1.05187364462545,0.894839515663602,1.0553337462582,0.868443223839769
1,1901.16441898418,4784.29497654725,8.33270996395736,"2013",2013,"12",-0.772014854551359,0.597267346152661,0.316814069881737,-0.374824127844568
0,1917.44759799914,4815.39893037233,0,"2013",2013,"12",2.01897055719902,0.877594070621185,0.147385445837545,1.10722750583806
1,1766.08745621018,5000.14290831296,9.25905826790933,"2013",2013,"12",-0.843841691656483,0.525438680657811,-0.193363621809072,-2.17623614953579
1,1766.04503227404,5031.06097269171,6.86993748264788,"2013",2013,"12",-1.05675692471457,-0.391199480631459,-1.88856488784726,-2.06124727534979
0,1790.18951548574,5041.34964652481,0,"2013",2013,"12",-0.582186807775878,0.520687609869332,-0.0673861827606806,-1.04797074101007
1,1784.73884726344,4979.00420308121,8.36037832125225,"2013",2013,"12",-0.459055066055029,1.42619380268737,0.901587387230488,-0.600028883802828
1,1790.03687478762,4884.16907644638,5.61492191027979,"2013",2013,"12",-1.231193522123,0.0401438596869395,-1.4984175060729,-2.4350383442676
1,1885.25923832893,4835.77208531793,4.70398360504592,"2013",2013,"11",-0.276922731731043,0.623490640198942,1.25170181111366,-0.0012337285495864
1,1776.80244006338,5005.36790246906,5.79653821760921,"2013",2013,"12",-0.292314205562165,-0.893063086068473,0.179831523405536,-0.500392326355721
1,1908.77540754255,4779.28523802678,5.10642448513294,"2013",2013,"12",-0.235878866752238,1.0078024051773,1.18692631019756,0.116692938007951
0,1818.96698191718,5028.11865545866,0,"2013",2013,"12",0.020645534006015,-0.54348160677079,-0.168315199048219,0.427451388157732
0,1861.41637581773,4944.30056255375,0,"2013",2013,"12",0.636304095825821,-2.14051381371767,1.03617194460523,0.978651716825736
1,1817.54278986516,4903.93762985186,3.34450384890553,"2013",2013,"12",0.808175463905107,-0.402606479733502,0.525863607157717,0.88509204083718
1,1771.64616174518,5031.52276832205,7.1159982289612,"2013",2013,"12",-0.83871118407006,-0.1699628015938,-1.17500154796534,-1.8397847352076
1,1803.990337719,5027.60129342126,3.73823584966194,"2013",2013,"12",-0.128138598862514,-1.10275475255874,-0.086669122430325,0.115819279908417
1,1793.58330445586,4998.51458721337,3.34450384890553,"2013",2013,"12",-0.115312378824602,-0.924593886318967,0.211122558666423,0.238883561400788
0,1833.05011012377,5030.48105981255,0,"2013",2013,"12",0.336170527367403,-1.16047093422133,-0.0213857676431883,0.291943908717475
1,1799.05788365379,4954.88685087888,4.70398360504592,"2013",2013,"12",0.148907734385141,0.630949123949859,0.295587375277498,0.624092731855059
0,1805.0112671963,5018.92802937081,0,"2013",2013,"12",-0.0203983309727909,-0.588709795795459,-0.129803990665858,0.38480663947534
0,1855.33987773187,4956.75914936293,0,"2013",2013,"12",0.618347466057777,-2.05852869183422,0.961175652212365,0.882721549123325
0,1791.31092495597,4929.04238798731,0,"2013",2013,"12",0.0488632768031997,0.959072340577963,0.775465270232328,0.453547618300956
1,1796.91977268782,4928.72101813031,4.19917927438629,"2013",2013,"12",0.179690682047389,0.828335581775038,0.494707660794276,0.636001247047121
1,1787.76083020739,4901.00427673383,8.56602037126963,"2013",2013,"12",-0.854102657901182,0.830598658980228,0.558803535443981,-1.58095830198467
1,1781.52817813371,4893.88982688009,4.70398360504592,"2013",2013,"12",-1.1388447280644,-0.363020941659162,-1.82060966645081,-2.71464274459688
1,1801.14820436215,4888.11790518631,8.09638529884619,"2013",2013,"12",-0.859233141023534,0.742896797356741,0.0950976789890656,-1.67745860589381
1,1877.18324636807,4837.94965384924,8.40256339440539,"2013",2013,"11",-0.654013620416932,0.366565402512678,0.36139601963237,-0.73154682756996
0,1904.46511301852,4811.05881335463,0,"2013",2013,"12",0.705565703601806,1.26766365993875,1.05685354427005,0.679644517957112
1,1906.02988813017,4762.17753553138,7.51721649096238,"2013",2013,"12",-0.879755097977007,-0.237614154892154,0.330664210240491,-0.34727104351059
0,1930.54305218667,4737.61567243988,0,"2013",2013,"12",1.7393591169426,1.0041971537916,1.10205515240937,0.952048586854072
1,1929.38103274211,4727.82347424133,4.68969002019393,"2013",2013,"12",-0.284618444182529,0.35967383742436,1.32910097135052,0.13427784062477
1,1958.97622940394,4694.35337750484,7.42006198314125,"2013",2013,"12",-0.833580700947708,-0.423369494820738,0.826753458229251,-0.0634180455698568
1,1986.62190228815,4677.18746560567,5.50986828641262,"2013",2013,"12",-0.62323072168283,0.318726264267126,1.1361860108011,0.184838815071782
1,2001.22118282742,4702.86989411477,6.74375497073024,"2013",2013,"12",-0.820754480909796,0.474477765108554,-0.778005910071217,1.2464224259215
0,2035.14329927301,4674.412471397,0,"2013",2013,"12",2.00101392743098,0.569464730102393,0.74366701998339,0.919657074359817
0,2052.93657545748,4670.64262801787,0,"2013",2013,"12",-0.605273994058495,0.74472302170378,1.7226724463367,0.619681162881523
1,1775.0337664118,4969.54654197859,9.01249317150688,"2013",2013,"12",-1.06958314475249,1.95093164697865,-0.0137232668099393,-2.5625431682279
1,1808.09015758208,5028.61697863417,4.01985475401346,"2013",2013,"12",0.0822114293305099,-0.662950606530755,-0.105967290746602,0.231442153772171
0,1854.51416751409,5056.39412496311,0,"2013",2013,"12",-0.446228846017116,-0.504162407206154,-0.482845816917248,-0.17759424413672
0,1777.69658027651,5035.71976727099,0,"2014",2014,"11",-0.713014261948218,0.197264402560128,1.13936777570691,-1.60069685861016
0,1834.0060005249,5002.64424898304,0,"2014",2014,"11",0.192516902085301,-1.86896100094519,1.91028449248038,0.408463434075059
1,1780.12517942977,4971.45477264955,8.24332580217001,"2014",2014,"11",-0.548838655248568,1.7745841059568,2.34495641165974,-1.08149801812202
0,1797.12575950391,4946.81954360109,0,"2014",2014,"11",0.189951697220238,0.47243798700371,1.9324108794898,0.53905865202104
0,1823.77287623478,4960.77650271835,0,"2014",2014,"11",0.449041302843554,-0.920108680595045,1.29336810232634,0.676163254445375
1,1770.32497755488,4908.1069562905,5.9686362977306,"2014",2014,"11",-1.21580204829188,-0.199299821848431,0.0597668880503116,-3.18764826495497
1,1783.45188584785,4916.06327045067,5.81491184091261,"2014",2014,"11",-0.592447774020582,1.21070664949979,2.64499890645659,-0.60278803658635
0,1806.51752686067,4922.46808296029,0,"2014",2014,"11",0.495215675408782,0.200164347201716,1.73875302583722,0.696044788177182
0,1830.92852982252,4931.03156933262,0,"2014",2014,"11",0.795349243867194,-1.96037518556868,1.06372362695491,0.792860501472968
0,1823.22985891371,5060.15600255108,0,"2014",2014,"11",-0.905407538052832,-0.206081237184221,0.73062431152261,-1.60244685585728
1,1800.46448006343,4895.47033714352,4.41931673410597,"2014",2014,"11",-0.633491687927529,1.1228329910827,2.36217480105165,-0.501934019809575
0,1870.70037856416,4927.9783682825,0,"2014",2014,"11",1.2263102175698,-1.83820798372567,0.767846590961915,0.860447739027177
0,1900.8957714829,4921.70361938979,0,"2014",2014,"11",1.39818158564909,-1.85675197909975,0.589270115479954,0.860017389933971
1,1849.7481574243,4872.34469316097,4.92531371728296,"2014",2014,"11",-0.861798370352672,0.766369195676039,1.30970936349769,0.719263463188791
0,1827.09500370364,4876.56866964805,0,"2014",2014,"11",-0.477011793679369,0.885596241281292,1.99654174169352,-0.477340839676506
0,1846.71534615448,4886.64690481732,0,"2014",2014,"11",1.37509435043833,-0.677951198401777,0.61506709417031,0.876791407326379
1,1836.82217618358,4857.90222181932,5.50986828641262,"2014",2014,"11",-0.928494724335449,0.326727850076563,0.596750656638908,-1.60189869515528
0,1853.39272340953,4857.31422951191,0,"2014",2014,"11",-0.353880051958519,0.900559856547143,1.86815080030387,-0.17083091443183
0,1871.28958212587,4853.38656043241,0,"2014",2014,"11",0.795349243867194,0.754031637975678,1.36321181528155,0.648280946511558
0,1849.95909735262,5064.10555293752,0,"2014",2014,"11",-0.82331973470301,-1.19065236953743,1.31802369918861,-0.413996419576143
0,1927.18560614983,4882.78487479419,0,"2014",2014,"11",2.06514502762054,-1.18617126254995,0.310416557304651,0.888700331491894
0,1872.16038593516,4837.01849366341,0,"2014",2014,"11",-0.915668504297536,0.139388674921724,0.948481686726101,-0.995869209146503
0,1940.25820782898,4890.13430144046,0,"2014",2014,"11",2.08053645252352,-1.43089872868045,0.396359057924587,0.885582808936347
1,1883.0241131223,4812.63140298047,6.4881652164567,"2014",2014,"11",-1.03110448463875,0.138325216000445,0.276426415788382,-1.12581683132063
0,1895.30617420343,4815.10479255849,0,"2014",2014,"11",-0.505229487548403,0.756603925804725,1.38613890849377,-0.344210722703528
0,1921.41994855419,4823.84272186624,0,"2014",2014,"11",2.47045365910362,0.436082056244325,-0.353590867639805,0.990533676010596
0,1969.3724279459,4854.03612067826,0,"2014",2014,"11",2.97067624058221,-1.57388411164001,0.292495280498708,0.926471480300244
1,1898.94615698161,4787.30410835357,4.01985475401346,"2014",2014,"11",-0.800232523956323,0.547332175182945,0.844588096698191,-0.709484620319206
0,1918.88253883999,4816.30569255889,0,"2014",2014,"11",2.05488420816028,0.789488437357546,-0.0901591890195092,0.973352212036224
1,1766.04644420685,5000.80890529419,8.6653475530917,"2014",2014,"11",-0.828450217825356,0.519999733055609,1.69623480162447,-1.76632195835171
1,1765.46700822542,5031.12931622509,7.58576273428437,"2014",2014,"11",-1.13627949873526,-0.431038087489915,0.0122563859419686,-2.06957724588696
0,1790.01158224509,5041.52697527057,0,"2014",2014,"11",-0.63092643413432,0.5456084083077,1.89091350312312,-0.863736123920167
1,1786.55269132285,4979.71592655714,7.94089571178574,"2014",2014,"11",-0.320531899431204,1.28374208430557,2.72030427300022,-0.280312461714928
1,1781.41290520813,4944.33582701881,4.64014612165095,"2014",2014,"11",-0.176878274149102,1.1060288342126,2.60067126116317,-0.0393077903347122
1,1788.47532335739,4887.14253361266,6.64931457558282,"2014",2014,"11",-1.12088802490414,0.125960974791913,0.0123448421915293,-2.71259969517655
0,1882.40325568994,4836.83428092192,0,"2014",2014,"11",-0.0691379573312278,0.568822087404256,1.54814501356766,-0.436513814238921
0,1775.72954468138,5006.19306091263,0,"2014",2014,"11",-0.32822766081084,-0.768154173066236,2.13690330528477,-0.384278993394887
0,1909.21095642873,4779.29278424549,0,"2014",2014,"11",-0.189704445258864,1.05265491675992,1.36140992140376,0.00649750490646987
0,1819.82879751215,5028.42221231405,0,"2014",2014,"11",-0.0280940923524269,-0.565569400013469,1.16844235174676,0.0523328824145757
0,1861.25073389092,4945.12705865358,0,"2014",2014,"11",0.633738890960753,-2.15360257603543,1.19811258740815,0.793245881667046
0,1817.57524012216,4906.29595862198,0,"2014",2014,"11",0.844088919153782,-0.693050355502375,1.41865055287729,0.790023225678692
1,1772.00294090684,5032.03903301047,6.01907395497052,"2014",2014,"11",-0.800232548420393,-0.137114868303184,0.778982808788629,-1.72072254032802
0,1805.98600675384,5026.93692915772,0,"2014",2014,"11",-0.13583436024215,-0.750738998520344,1.1618382999255,-0.0350683719044575
1,1793.82226652699,4997.89476534383,3.34450384890553,"2014",2014,"11",-0.0999209049934754,-0.876537224435148,1.96927458877317,0.0475760217300467
0,1832.35459703258,5030.75996080174,0,"2014",2014,"11",0.320779102464427,-1.17050874191012,1.25871604902583,0.128243437871636
1,1798.30236119997,4956.91135279117,3.34450384890553,"2014",2014,"11",0.148907832241432,0.763313534718774,1.84358763818959,0.507888279617178
0,1805.24933399753,5018.88384639405,0,"2014",2014,"11",-0.0973556512002666,-0.544736863532994,1.39241053208802,0.0193640266931398
0,1855.89683573004,4956.51130889203,0,"2014",2014,"11",0.605521246019865,-2.07271908821588,1.19916047161921,0.735391084464778
1,1790.80539808281,4930.54093346132,3.36228856037662,"2014",2014,"11",0.0309065491788594,0.933053159129803,2.34533433996937,0.284363640981655
0,1796.38737782796,4929.03066989845,0,"2014",2014,"11",0.187386394498879,0.852582538931969,2.10199476951683,0.523060648052941
1,1786.64725686348,4902.36521669563,6.1365010517514,"2014",2014,"11",-0.851537404107973,0.859281000874681,2.04734771245008,-1.3300003536963
1,1782.27967116745,4893.49546887698,6.11733336196569,"2014",2014,"11",-1.11062705865943,-0.284818423658695,0.0581134299156324,-2.79101480383318
0,1800.90826777018,4888.97887659824,0,"2014",2014,"11",-0.83871118407006,0.831687592901232,1.62927453008208,-1.41373084439926
0,1877.89569011568,4837.2840937549,0,"2014",2014,"11",-0.641187400379019,0.376511225195679,1.22039450176154,-0.793810358196713
0,1931.53475955318,4815.20779001772,0,"2014",2014,"11",0.826132191529442,-0.0940526587257987,-0.406925630071305,1.00141127828054
1,1906.44102241196,4763.07508081334,5.61482406849166,"2014",2014,"11",-0.866928877939094,-0.200755697087813,0.884045694021797,-0.625146122471056
0,1930.0655276681,4738.23642103144,0,"2014",2014,"11",1.70344566169393,1.03571346059465,0.675441742760723,0.670384923580518
0,1929.25298664983,4728.78194136024,0,"2014",2014,"11",-0.184573986600587,0.39562334804406,1.39814929244748,0.0239135015025102
0,1959.55744451146,4694.3356993778,0,"2014",2014,"11",-0.854102657901182,-0.389610530729003,1.31868712105999,-0.20810775070466
0,2021.49953309565,4698.30246369677,0,"2014",2014,"11",3.16050433628584,0.757734238867203,-1.05175858605615,1.07097416643611
0,1986.97746002693,4676.65392127992,0,"2014",2014,"11",-0.623230672754684,0.318726264267126,1.39088250991016,-0.139742882009042
0,2001.49556247599,4702.70346506827,0,"2014",2014,"11",-0.813058768458305,0.461470022107777,-1.00284572423966,1.07448291296137
0,2036.53803360689,4674.14593269793,0,"2014",2014,"11",1.93431762237635,0.578044446939433,0.207506974808121,0.705591754540756
0,2053.47533555645,4670.68482462558,0,"2014",2014,"11",-0.595013027813791,0.752429128987582,1.2973107361787,0.466479993895772
1,1775.3813715625,4970.67436696037,9.86059829819424,"2014",2014,"11",-1.10293132174387,1.96540453123133,1.73868395678143,-2.50884032367471
0,1807.84273037971,5029.66279124463,0,"2014",2014,"11",0.069385111436306,-0.758187180939953,1.11195406303605,-0.041941033835927
0,1854.94225780021,5056.4370039017,0,"2014",2014,"11",-0.400054473451893,-0.450253699221036,1.00907776053358,-0.0996476736019758
1,1777.83183205955,5035.91126245884,3.34450384890553,"2015",2015,"11",-0.687361772944247,0.211876515337424,-1.06900842591371,-1.12878030722276
0,1834.45883343428,5004.28334661657,0,"2015",2015,"11",0.197647409671723,-1.84799957674314,-0.00516107357150955,0.661014470143215
1,1780.17625209578,4971.4941029794,8.33415848976993,"2015",2015,"11",-0.541142893868932,1.7745841059568,0.346548350655662,-0.749059796306995
1,1797.76951179914,4947.51708785424,3.34450384890553,"2015",2015,"11",0.182255886912451,0.449190205540007,0.369617310732609,0.693331640358806
0,1823.87053449983,4960.1503296954,0,"2015",2015,"11",0.423388862767728,-0.976010612772798,0.238795884331138,0.945966479624046
1,1770.53903716495,4907.76344746146,4.02004768602484,"2015",2015,"12",-1.18758437888691,-0.208012082892966,-2.55732523609127,-3.51224651182666
1,1784.72432691692,4914.35651353748,8.06269059485534,"2015",2015,"11",-0.56166482635833,1.27397113196439,1.17798129248297,-0.152595553229262
